관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
경기도 성남시청,경기도 성남시 분당구 삼평동 710번지(송현초등학교),2014-11,,3,127.1163704,"경기도 성남시 분당구 동판교로 258, 송현초등학교  (삼평동)",37.4052438,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 707 송현어린이공원,2014-11,,4,127.1151067,,37.4045517,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 729 봇들어린이공원,2014-11,,4,127.1183055,,37.3995763,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 626 환상어린이공원,2014-11,,4,127.1021625,,37.4016245,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 704-3번지,2015-11,,3,127.1246814,,37.3766914,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 653번지 사거리 / 655번지 맞은편  (변경전 : 백현동 655-1번지),2011-06,,1,127.1120954,"경기도 성남시 분당구 대왕판교로606번길 45, 맞은편변경전:백현동 655동 655호 / 번지 1번지(삼평동)",37.3969854,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 530-1번지 알파돔시티 내 판교IC 진입로 아래,2011-06,,1,127.1082069,경기도 성남시 분당구 진입로,37.3931543,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 510-6번지 E12-1블럭 내부 (판교로 방향),2011-06,,1,127.0973841,,37.3999225,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 740번지 봇들교사거리 인도변(변경전 : 백현동 741-1번지),2011-06,,1,127.1132541,"경기도 성남시 분당구 동판교로177번길 25, 741동 1호 번지(삼평동, 판교호반써밋플레이스)",37.3980764,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 삼평동 743-1번지 보평초교사거리 인도(변경전 : 백현동 743-2번지),2011-06,,5,127.1168643,경기도 성남시 분당구 사거리,37.396116,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 529번지(낙생지하차도),2017-12,,4,127.109651,"경기도 성남시 분당구 판교역로 109, 낙생 지하층  차도(백현동)",37.391961,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 531-1번지 동안사거리 인도변(변경전 : 백현동 641-2번지),2011-06,,1,127.1094882,경기도 성남시 분당구 동안사거리,37.3959881,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 531-2번지 알파돔시티 내 나들이공원 입구(서편),2011-06,,1,127.107977,,37.3947336,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 653,2017-09,,4,127.101901,"경기도 성남시 분당구 안양판교로 1221, (판교동)",37.381831,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 대장동 577-4번지,2017-12,,4,127.058811,,37.362201,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 복정동 264-14번지 복정사거리(성남대로),2010-01,,4,127.1266884,경기도 성남시 수정구 성남대로,37.4673858,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 수정구 산성동 492번지 창곡중학교부근-남한산성입구 변전소 부근(수정로),2010-01,,3,127.1552006,"경기도 성남시 수정구 수정로456번길 67-1, 부근-남한산성입구 변전소(산성동, 현대빌라)",37.4560829,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 수정구 상적동 213-1번지 경부고속도로 부근(청계로),2011-05,,1,127.0720837,경기도 성남시 수정구 경부고속도로,37.4305929,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 중원구 갈현동 83번지 갈마터널입구(3번국도),2010-01,,2,127.187022,,37.422643,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 1874번지 모란사거리 성남IC진입로(성남대로),2010-01,,1,127.1283863,경기도 성남시 중원구 성남대로,37.4284282,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 430번지 혜성주유소사거리(돌마로),2010-01,,3,127.1380179,경기도 성남시 중원구 돌마로,37.4278915,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 644-1번지 대원터널입구(대원로),2010-01,,2,127.1582892,경기도 성남시 중원구 대원로,37.4388869,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,"경기도 성남시 중원구 하대원동 208-4번지 공원터널입구(공원로, 하대원동)",2010-01,,1,127.1538818,,37.4312689,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,"경기도 성남시 중원구 중앙동 2531번지 공원터널입구(공원로, 중동)",2010-01,,1,127.1521222,,37.4409076,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑1동 403번지 GM대우 분당서비스센타 옆(분당수서로),2012-12,,3,127.1193154,"경기도 성남시 분당구 탄천로 257, 분당서비스센터  GM대우(야탑동)",37.4144584,차량방범,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 분당구 구미동 174-3번지 벽산오거리(성남대로),2010-01,,4,127.1087199,경기도 성남시 분당구 성남대로,37.337576,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 분당구 분당동 199-1번지 태재고개(서현로),2010-01,,3,127.1491416,경기도 성남시 분당구 태재고개서현로,37.3681481,차량방범,,2018-04-01,140,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 94-1번지 분당어린이공원(분당32호),2011-12,,3,127.1312115,,37.3791376,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 서현역 AK플라자 앞 자전거보관대,2012-10,,5,127.1260873,,37.382903,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 324번지 소공원어린이공원,2013-10,,3,127.1517576,,37.3818659,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 332번지 점골어린이공원,2013-10,,4,127.1520303,"경기도 성남시 분당구 문정로144번길 9, 점골어린이공원  (율동)",37.3829142,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 252번지 정자공원 내부,2016-11,,1,127.123661,,37.357431,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 244-8번지,2017-12,,3,127.126101,"경기도 성남시 분당구 불곡북로25번길 15, (정자동)",37.360571,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 224-6번지,2017-12,,5,127.123621,"경기도 성남시 분당구 불곡남로7번길 7, (정자동)",37.359151,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 312번지 율동버스정류장 부근,2010-04,,3,127.1503154,,37.3839525,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 135-3번지 안집식당 부근,2010-04,,3,127.1365873,,37.3833727,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 정자3동 198번지 불정지하보도(우성6단지 테니스장앞),2015-10,,2,127.1165988,"경기도 성남시 분당구 불정로 195, 지하층  불정 테니스장앞(정자동, 정든마을우성6차아파트)",37.3615788,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현1동 323-5번지 율동공원 입구,2010-04,,2,127.1516663,,37.3822736,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 구미동 185-3 오리역3번출구 오랜지약국앞,2006-08,,1,127.1093821,"경기도 성남시 분당구 성남대로 34, 출구오랜지약국앞 3호 오리역번(구미동)",37.3388389,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 구미동 215번지 구미초등학교 주변,2014-03,,1,127.1182957,"경기도 성남시 분당구 미금로22번길 25, 구미초등학교  주변(구미동)",37.3377319,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 구미동 241번지 불곡초등학교 주변,2014-03,,1,127.119241,"경기도 성남시 분당구 무지개로 129, 불곡초등학교  주변(구미동)",37.340871,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 구미1동 8-2 미금역 6번출구 MD프라자,2008-09,,1,127.1077375,"경기도 성남시 분당구 돌마로 52, MD프라자 6호 미금역 번출구(구미동)",37.3496448,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 구미1동 24-2 미금역 3번출구 현대벤처빌,2006-08,,1,127.110151,"경기도 성남시 분당구 돌마로 80, 현대벤처빌 3호 미금역 번출구(구미동)",37.349871,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 운중동 944번지 운중주민센터사거리,2011-06,,1,127.0773467,"경기도 성남시 분당구 운중로 128, 운중주민센터  (운중동)",37.3912755,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 운중동 927-1번지 산운초등학교,2013-06,,1,127.0790202,,37.3894749,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1016-8번지 E5-1블럭 주택지역 내 (큰 사거리 보행자 출입로 입구),2011-06,,1,127.0851522,경기도 성남시 분당구 보행자출입로,37.3909401,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1017-4번지 F5-1블럭 주택지역 내 주출입구 앞,2011-06,,1,127.084224,,37.3896333,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1028-4번지 F5-1블럭 주택지역 내 운중천 운중천육교 앞,2011-06,,1,127.0827665,,37.3899469,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 991-1번지 배수지 입구 (산책로 입구),2011-06,,1,127.081067,,37.3941795,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 986-18번지 E4-1블럭 주택지역 내 판교공원 앞 (도로변),2011-06,,1,127.0784543,,37.3942939,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1014-8번지 D3-1A(아펠바움) 앞 도로변,2011-06,,1,127.084791,,37.3911911,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1014-8번지 D3-1B(아펠바움) 앞 도로변,2011-06,,1,127.084791,,37.3911911,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 956-3번지 하산고등학교 옆 보행자 출입구,2011-06,,5,127.0730157,,37.3924754,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 981-8번지 F1-1블럭 내 음식점(돈데이) 앞,2011-06,,1,127.076601,,37.3929365,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 975-4번지 F1-1블럭 내 주차장 부지 앞,2011-06,,1,127.0777479,,37.3925646,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 971-7번지 F1-1블럭 내 24시간 편의점 앞 (보행자 출입구 앞),2011-06,,1,127.0786096,,37.3929713,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 962-1번지 F1-1블럭 내 보행자 출입구 시작점 앞 (빌딩 앞),2011-06,,1,127.0772005,,37.3919799,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 968-1번지 F1-1블럭 내 근린상업단지 앞(967번지),2011-06,,1,127.0789795,,37.3920583,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 997-8번지 E5-2블럭 주택지역 내,2011-06,,1,127.0804746,"경기도 성남시 분당구 산운로208번길 37-1, 주택 E5동  지역 내(운중동)",37.3917718,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1001-14번지 E5-2블럭 주택지역 내 보행자 출입구 앞,2011-06,,1,127.0816393,,37.3927626,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 898-6번지  E5-2블럭 주택지역 진입로 입구 (구름다리 앞),2011-06,,1,127.0752031,경기도 성남시 분당구 진입로,37.3917731,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 898-6번지 운중중학교 정문 앞 (버스 정류장 옆),2011-06,,5,127.0752031,,37.3917731,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 953번지 운중공원 내,2011-06,,1,127.0732102,"경기도 성남시 분당구 판교원로81번길 9, 운중공원내  (운중동)",37.3903045,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수내2동 53 돌고래재래시장앞,2008-09,,1,127.1223499,"경기도 성남시 분당구 내정로174번길 42, 돌고래재래시장  앞(수내동)",37.3708946,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수내2동 63-1 동신코아앞,2006-08,,1,127.1229332,"경기도 성남시 분당구 내정로166번길 43, 동코아앞(수내동)",37.3705613,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수내3동 81번지 수내초등학교 주변,2014-03,,1,127.1244548,"경기도 성남시 분당구 백현로243번길 12, 수내초등학교  주변(수내동)",37.3676788,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 정자동 127-3 한솔프라자앞,2006-08,,1,127.1145453,"경기도 성남시 분당구 내정로17번길 2, 한솔프라자  앞(정자동)",37.3618678,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 정자동 89번지 신기초등학교 주변,2014-03,,1,127.110435,"경기도 성남시 분당구 황새울로 74, 신기초등학교  주변(정자동)",37.366617,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 정자1동 15-2 두산위브파빌리온앞,2008-09,,1,127.1071847,"경기도 성남시 분당구 성남대로 385, 두산위브파빌리온앞  (정자동)",37.3716165,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 정자1동 18-6 정자역프라자앞,2006-08,,1,127.111435,,37.3614515,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 정자1동 156-1 젤존타워 Ⅱ앞,2006-08,,1,127.1076933,"경기도 성남시 분당구 성남대로331번길 3-3, 젤존타워  Ⅱ앞(정자동)",37.3652971,교통단속,,2018-04-01,41,031-729-2482
